材料科学系,国家自然科学基金,优青,获得者3人，以及一大批教育部跨（新）世纪人才、上海市优秀学科带头人、上海市领军人才、上海市东方学者、上海市曙光学者、上海市启明星、上海市浦江人才、上海市晨光人才以及复旦大学特聘教授等,,优青,,3,"有教育部“长江学者奖励计划”特聘教授1人、国家杰出青年基金获得者2人、""青年长江学者""1人、国家“青年千人”3人、国家“青年拔尖人才”1人、国家自然科学基金优青获得者3人，以及一大批教育部跨（新）世纪人才、上海市优秀学科带头人、上海市领军人才、上海市东方学者、上海市曙光学者、上海市启明星、上海市浦江人才、上海市晨光人才以及复旦大学特聘教授等。"
材料科学系,教育部,跨,新,,教育部,,一大批,"有教育部“长江学者奖励计划”特聘教授1人、国家杰出青年基金获得者2人、""青年长江学者""1人、国家“青年千人”3人、国家“青年拔尖人才”1人、国家自然科学基金优青获得者3人，以及一大批教育部跨（新）世纪人才、上海市优秀学科带头人、上海市领军人才、上海市东方学者、上海市曙光学者、上海市启明星、上海市浦江人才、上海市晨光人才以及复旦大学特聘教授等。"
材料科学系,上海市,领军,人才,,,,,"有教育部“长江学者奖励计划”特聘教授1人、国家杰出青年基金获得者2人、""青年长江学者""1人、国家“青年千人”3人、国家“青年拔尖人才”1人、国家自然科学基金优青获得者3人，以及一大批教育部跨（新）世纪人才、上海市优秀学科带头人、上海市领军人才、上海市东方学者、上海市曙光学者、上海市启明星、上海市浦江人才、上海市晨光人才以及复旦大学特聘教授等。"
材料科学系,褚君浩院士,为我,名誉教授,,为我,褚君浩,,孙晋良院士、褚君浩院士等为我系兼职教授、德国Hartmann教授为我系名誉教授。
材料科学系,褚君浩院士,承担,包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇,,,,973,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,完成,包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇,,,,973,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,包括,国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇,,,,973,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,计,340余项,,,,340,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,到,款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果,,,,14300,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,取得,一大批重要的理论和具有自主知识产权的实际应用成果,,,,一,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,具有,自主知识产权,,,,一,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,发表,SCI论文100余篇,,,,100,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,发表,在IF3.0以上的国际著名期刊,,,,一半,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,获,国家发明专利93项,,,,93,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,授权,国家发明专利93项,,,,93,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,发明,专利,,,,93,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,处于,复旦大学各院系前列,,,,,【科研状况】近五年来，本系教师共承担和完成了包括国家“973”、“863”、国家自然科学基金、总装备部、国防科工委、教育部、上海市等各类重大重点项目，以及企事业单位委托项目共计340余项，累计到款科研经费14300余万元，取得了一大批重要的理论和具有自主知识产权的实际应用成果；平均每年发表SCI论文100余篇，其中近一半发表在IF3.0以上的国际著名期刊上；五年累计获授权国家发明专利93项；科研人均产出一直处于复旦大学各院系前列。
材料科学系,褚君浩院士,应用于,奥运会、世博会、国家的半导体、集成电路、芯片设计、国防工业、汽车工业、建筑工业、石化工业、电力工业等,,,,一,一大批科研成果成功应用于奥运会、世博会、国家的半导体、集成电路、芯片设计、国防工业、汽车工业、建筑工业、石化工业、电力工业等，为国民经济建设和国防安全作出了重要贡献。
材料科学系,褚君浩院士,作出,重要贡献,,,,,一大批科研成果成功应用于奥运会、世博会、国家的半导体、集成电路、芯片设计、国防工业、汽车工业、建筑工业、石化工业、电力工业等，为国民经济建设和国防安全作出了重要贡献。
材料科学系,褚君浩院士,获得,国家、省部及行业协会科技奖励,,,,36,先后获得国家、省部及行业协会科技奖励共36项，包括国家自然科学二等奖（1999）、国家科技进步二等奖（2003年）、国家技术发明二等奖（2009年）、省部级技术发明一等奖和科技进步一等奖7项、二等奖8项。
材料科学系,褚君浩院士,包括,国家自然科学二等奖（,,,,,先后获得国家、省部及行业协会科技奖励共36项，包括国家自然科学二等奖（1999）、国家科技进步二等奖（2003年）、国家技术发明二等奖（2009年）、省部级技术发明一等奖和科技进步一等奖7项、二等奖8项。
材料科学系,国家技术,发明,2009年,2003年,,,,先后获得国家、省部及行业协会科技奖励共36项，包括国家自然科学二等奖（1999）、国家科技进步二等奖（2003年）、国家技术发明二等奖（2009年）、省部级技术发明一等奖和科技进步一等奖7项、二等奖8项。
材料科学系,省部级技术,发明,一等奖和科技进步一等奖7项二等奖8项,2009年,,,7,先后获得国家、省部及行业协会科技奖励共36项，包括国家自然科学二等奖（1999）、国家科技进步二等奖（2003年）、国家技术发明二等奖（2009年）、省部级技术发明一等奖和科技进步一等奖7项、二等奖8项。
材料科学系,奖,7项,,2009年,,,7,先后获得国家、省部及行业协会科技奖励共36项，包括国家自然科学二等奖（1999）、国家科技进步二等奖（2003年）、国家技术发明二等奖（2009年）、省部级技术发明一等奖和科技进步一等奖7项、二等奖8项。
材料科学系,奖,8项,,2009年,,,8,先后获得国家、省部及行业协会科技奖励共36项，包括国家自然科学二等奖（1999）、国家科技进步二等奖（2003年）、国家技术发明二等奖（2009年）、省部级技术发明一等奖和科技进步一等奖7项、二等奖8项。
材料科学系,褚君浩院士,培养,目标,,,,,【培养目标·教学特色】培养目标：培养具有扎实的专业知识、较高综合素质的创新性人才、未来的学术和行业精英。
材料科学系,褚君浩院士,培养,目标,,,,,【培养目标·教学特色】培养目标：培养具有扎实的专业知识、较高综合素质的创新性人才、未来的学术和行业精英。
材料科学系,褚君浩院士,培养,具有扎实的专业知识、较高综合素质的创新性人才、未来的学术和行业精英,未来,,,,【培养目标·教学特色】培养目标：培养具有扎实的专业知识、较高综合素质的创新性人才、未来的学术和行业精英。
材料科学系,褚君浩院士,具有,扎实的专业知识,未来,,,,【培养目标·教学特色】培养目标：培养具有扎实的专业知识、较高综合素质的创新性人才、未来的学术和行业精英。
材料科学系,通识教育,结合,物理与化学相结合理论学习与实践相结合,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,物理与化学,结合,理论学习与实践相结合,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,理论学习与实践,结合,鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,鼓励,学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,参加,“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,望,道学者,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,有,一定比例的本科生获得去海外著名大学交流交往的机会,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,获得,去海外著名大学交流交往的机会,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,去,海外,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,交往,机会,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,培养,“国际化视野”,,,,,教学特色：专业教育与通识教育相结合、物理与化学相结合、理论学习与实践相结合；鼓励学生积极参加“莙政学者”、“望道学者”、“创新性实验计划”和“挑战杯”等学生科研活动；每年都有一定比例的本科生获得去海外著名大学交流交往的机会，培养“国际化视野”。
材料科学系,通识教育,深造,就业情况,,,,,【深造·就业情况】本学科培养的学生深受国内外学术界和工业界的欢迎，毕业生主要是进入世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职。
材料科学系,学科,培养,学生,,,,,【深造·就业情况】本学科培养的学生深受国内外学术界和工业界的欢迎，毕业生主要是进入世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职。
材料科学系,学生,深受,国内外学术界和工业界,,,,,【深造·就业情况】本学科培养的学生深受国内外学术界和工业界的欢迎，毕业生主要是进入世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职。
材料科学系,毕业生,进入,世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职,,,,500,【深造·就业情况】本学科培养的学生深受国内外学术界和工业界的欢迎，毕业生主要是进入世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职。
材料科学系,毕业生,深造,国内学术机构、世界500强企业和国内重点企业就职,,大学,,500,【深造·就业情况】本学科培养的学生深受国内外学术界和工业界的欢迎，毕业生主要是进入世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职。
材料科学系,毕业生,就职,,,大学,,500,【深造·就业情况】本学科培养的学生深受国内外学术界和工业界的欢迎，毕业生主要是进入世界一流大学深造、或国内学术机构、世界500强企业和国内重点企业就职。
材料科学系,通识教育,有,1人获2008年度全国百篇优秀博士论文奖、3人分别获2007年度、2010年度和2011年度上海市优秀博士论文奖,2008年,,,1,已有1人获2008年度全国百篇优秀博士论文奖、3人分别获2007年度、2010年度和2011年度上海市优秀博士论文奖。
材料科学系,通识教育,获,2008年度全国百篇优秀博士论文奖、3人分别获2007年度、2010年度和2011年度上海市优秀博士论文奖,2008年,,,百,已有1人获2008年度全国百篇优秀博士论文奖、3人分别获2007年度、2010年度和2011年度上海市优秀博士论文奖。
材料科学系,通识教育,度,全国百篇优秀博士论文奖3人分别获2007年度2010年度和2011年度上海市优秀博士论文奖,2008年,,,百,已有1人获2008年度全国百篇优秀博士论文奖、3人分别获2007年度、2010年度和2011年度上海市优秀博士论文奖。
材料科学系,通识教育,获,2007年度2010年度和2011年度上海市优秀博士论文奖,2008年,,,3,已有1人获2008年度全国百篇优秀博士论文奖、3人分别获2007年度、2010年度和2011年度上海市优秀博士论文奖。
材料科学系,复旦大学材料学科复旦大学材料学科,处于,世界同类学科,,复旦大学,,41,根据国际ESI学科排名，复旦大学材料学科处于世界同类学科第41位（即位于世界最好的约700所材料研究机构中的第41位）。
材料科学系,材料科学系本科生和研究生就业率,名列,前茅,,,,,材料科学系本科生和研究生就业率在我校一直名列前茅。
