学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,创刊,于1935年6月30日,1935年6月30日,,,,创刊于1935年6月30日，是我国最早的大学学报之一。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,是我国最早的大学学报之一,,1935年6月30日,,,,创刊于1935年6月30日，是我国最早的大学学报之一。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,刊登,数学、化学、生命科学、技术科学、信息科学、管理科学、医学科学等基础研究和应用研究方面的学术论文、研究快报、研究简报等,,,,,主要刊登数学、化学、生命科学、技术科学、信息科学、管理科学、医学科学等基础研究和应用研究方面的学术论文、研究快报、研究简报等。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,主办,向国内外公开发行,,复旦大学,,,刊物网站、百科入口《复旦学报（医学版）》《复旦学报（医学版）》是由教育部主管、复旦大学主办的向国内外公开发行的综合性医药卫生类学术性核心期刊。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,发行,医药卫生类学术性,,复旦大学,,,刊物网站、百科入口《复旦学报（医学版）》《复旦学报（医学版）》是由教育部主管、复旦大学主办的向国内外公开发行的综合性医药卫生类学术性核心期刊。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,创刊,于1956年6月,1956年6月,,,,其前身是《上海医科大学学报》，创刊于1956年6月。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,刊登,基础医学、临床医学、药学、预防医学等领域的以原创性研究为主的论文,,,,,主要刊登基础医学、临床医学、药学、预防医学等领域的以原创性研究为主的论文。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,预防,领域,,,,,主要刊登基础医学、临床医学、药学、预防医学等领域的以原创性研究为主的论文。
学术刊物,刊物网站、文章检索、百科入口《复旦学报（自然科学版）》《复旦学报》（自然科学版）（中、英文混版）是复旦大学主办的自然科学综合性学术刊物（双月刊，国内外发行）。刊物网站、文章,为主,论文,,,,,主要刊登基础医学、临床医学、药学、预防医学等领域的以原创性研究为主的论文。
学术刊物,编委会,组成,,,编委会,,32,刊物网站、百科入口《数学年刊》《数学年刊》主编李大潜，编委会由32位国内外著名数学家组成。
学术刊物,刊,出版,《数学年刊辑》（中文版）,2008年,,,,2008年，该刊出版《数学年刊辑》（中文版）6期，《数学年刊辑》（英文版）6期，以及A辑中译英版C辑（英文版）4期（ChineseJournalofContemporaryMathematics《中国当代数学》，由美国阿伦顿出版公司在美国出版发行）。
学术刊物,刊,6期,,2008年,,,6,2008年，该刊出版《数学年刊辑》（中文版）6期，《数学年刊辑》（英文版）6期，以及A辑中译英版C辑（英文版）4期（ChineseJournalofContemporaryMathematics《中国当代数学》，由美国阿伦顿出版公司在美国出版发行）。
学术刊物,刊,出版,,2008年,公司,,,2008年，该刊出版《数学年刊辑》（中文版）6期，《数学年刊辑》（英文版）6期，以及A辑中译英版C辑（英文版）4期（ChineseJournalofContemporaryMathematics《中国当代数学》，由美国阿伦顿出版公司在美国出版发行）。
学术刊物,刊,发行,,2008年,公司,,,2008年，该刊出版《数学年刊辑》（中文版）6期，《数学年刊辑》（英文版）6期，以及A辑中译英版C辑（英文版）4期（ChineseJournalofContemporaryMathematics《中国当代数学》，由美国阿伦顿出版公司在美国出版发行）。
学术刊物,《复旦教育论坛》《复旦教育论坛》,出版,总署批准,,,,,刊物网站、百科入口《复旦教育论坛》《复旦教育论坛》是经新闻出版总署批准，由教育部主管、复旦大学主办的高等教育学术期刊，国内外公开发行。
学术刊物,《复旦教育论坛》《复旦教育论坛》,批准,由教育部主管、复旦大学主办的高等教育学术期刊，国内外公开发行,,,,,刊物网站、百科入口《复旦教育论坛》《复旦教育论坛》是经新闻出版总署批准，由教育部主管、复旦大学主办的高等教育学术期刊，国内外公开发行。
学术刊物,复旦大学,主办,教育学术期刊,,复旦大学,,,刊物网站、百科入口《复旦教育论坛》《复旦教育论坛》是经新闻出版总署批准，由教育部主管、复旦大学主办的高等教育学术期刊，国内外公开发行。
学术刊物,国内外,发行,,,,,,刊物网站、百科入口《复旦教育论坛》《复旦教育论坛》是经新闻出版总署批准，由教育部主管、复旦大学主办的高等教育学术期刊，国内外公开发行。
学术刊物,本刊,入选,中文社会科学引文索引（CSSCI）来源期刊,,,,,本刊已入选中文社会科学引文索引（CSSCI）来源期刊，并且入编《中文核心期刊要目总览》之教育类的核心期刊，《中国学术期刊评价研究报告:RCCSE权威、核心期刊排行榜与指南》核心期刊。
学术刊物,本刊,入编,《中文核心期刊要目总览》之教育类的核心期刊,,,,,本刊已入选中文社会科学引文索引（CSSCI）来源期刊，并且入编《中文核心期刊要目总览》之教育类的核心期刊，《中国学术期刊评价研究报告:RCCSE权威、核心期刊排行榜与指南》核心期刊。
学术刊物,本刊,中国学术期刊评价研究报告:RCCSE权威、核心期刊排行榜与指南》核心期刊,,,,,,本刊已入选中文社会科学引文索引（CSSCI）来源期刊，并且入编《中文核心期刊要目总览》之教育类的核心期刊，《中国学术期刊评价研究报告:RCCSE权威、核心期刊排行榜与指南》核心期刊。
学术刊物,本刊,秉持,“探索和研究高等教育的理论与实践,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,反映,高等教育改革和发展的研究新成果,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,扶植,创新,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,鼓励,争鸣,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,开拓,视野,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,推动,有中国特色的社会主义现代大学制度建设”的宗旨,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,有,中国特色的社会主义现代大学制度建设”的宗旨,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,本刊,开设,特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目,,,,,本刊秉持“探索和研究高等教育的理论与实践问题，反映高等教育改革和发展的研究新成果，扶植创新，鼓励争鸣，开拓视野，推动有中国特色的社会主义现代大学制度建设”的宗旨，开设特稿、专题、专论、新论、方略、争鸣、域外、杏坛、医苑等栏目。
学术刊物,百科入口《新闻大学》《新闻大学》百科入口《新闻大学》《新闻大学》《新闻大学》,主办,新闻学术刊物,,复旦大学,,,刊物网站、百科入口《新闻大学》《新闻大学》是复旦大学主办的新闻学术刊物，主编黄芝晓。
学术刊物,刊物,为,全国新闻核心期刊,,,,,该刊物为全国新闻核心期刊，中国社科期刊学术论文统计数据库核心期刊，中国人文社会科学论文与引文数据库首批来源期刊，并被许多名牌大学在学术评审时内定为权威刊物。
学术刊物,刊物,内定,为权威刊物,,,,许多,该刊物为全国新闻核心期刊，中国社科期刊学术论文统计数据库核心期刊，中国人文社会科学论文与引文数据库首批来源期刊，并被许多名牌大学在学术评审时内定为权威刊物。
学术刊物,杂志,扩版,为16开本156页，季刊,2008年,,,,2008年，杂志再次扩版，为16开本156页，季刊。
学术刊物,杂志,开本,季刊,2008年,,,156,2008年，杂志再次扩版，为16开本156页，季刊。
学术刊物,杂志,继续,对录用稿件,,,,,继续对录用稿件实行专家匿名评审制度。
学术刊物,杂志,实行,专家匿名评审制度,,,,,继续对录用稿件实行专家匿名评审制度。
学术刊物,百科,入口,《当代修辞学》《当代修辞学》,目前,,,,百科入口《当代修辞学》《当代修辞学》是教育部主管、复旦大学主办的目前中国唯一的修辞学专业性期刊，刊号CN31－2043/H，双月刊，语言学中文核心期刊、CSSCI来源期刊，“中国人文社会科学综合评价AMI”核心期刊。
学术刊物,《当代修辞学》《当代修辞学》《当代修辞学》《当代修辞学》《当代修辞学》,主办,目前中国唯一的修辞学专业性期刊,目前,复旦大学,,,百科入口《当代修辞学》《当代修辞学》是教育部主管、复旦大学主办的目前中国唯一的修辞学专业性期刊，刊号CN31－2043/H，双月刊，语言学中文核心期刊、CSSCI来源期刊，“中国人文社会科学综合评价AMI”核心期刊。
学术刊物,主编,祝,克懿,,,,,现任主编祝克懿。
学术刊物,主编,创刊,,1982年,,,,《当代修辞学》原名《修辞学习》，1982年创刊。
学术刊物,2009年,批准,正式更名,2009年,新闻出版总署,,,2009年经教育部、新闻出版总署批准正式更名，2010年成功实现改刊并启用现名。
学术刊物,2009年,更名,2010年,2009年,新闻出版总署,,,2009年经教育部、新闻出版总署批准正式更名，2010年成功实现改刊并启用现名。
学术刊物,2009年,实现,改刊,2010年,,,,2009年经教育部、新闻出版总署批准正式更名，2010年成功实现改刊并启用现名。
学术刊物,2009年,启用,现名,2010年,,,,2009年经教育部、新闻出版总署批准正式更名，2010年成功实现改刊并启用现名。
学术刊物,世界经济文汇》《世界经济文汇》世界经济文汇》《世界经济文汇》《世界经济文汇》,主办,经济学学术杂志,,经济学院,,一,百科入口《世界经济文汇》《世界经济文汇》是由复旦大学经济学院主办的一本经济学学术杂志，属于CSSCI来源期刊，主编张军。
学术刊物,世界经济文汇》《世界经济文汇》世界经济文汇》《世界经济文汇》《世界经济文汇》,属于,CSSCI来源期刊,,,,,百科入口《世界经济文汇》《世界经济文汇》是由复旦大学经济学院主办的一本经济学学术杂志，属于CSSCI来源期刊，主编张军。
学术刊物,世界经济文汇》《世界经济文汇》世界经济文汇》《世界经济文汇》《世界经济文汇》,主编张军,,,,,,百科入口《世界经济文汇》《世界经济文汇》是由复旦大学经济学院主办的一本经济学学术杂志，属于CSSCI来源期刊，主编张军。
学术刊物,学术影响力,名列,排名前十的杂志中唯一一份来自北京之外的经济学学术杂志,2008-2009,,,72,经CSSCI社会科学评价中心2008年的评审，杂志的综合学术影响力在CSSCI来源期刊（2008-2009）72种经济学刊物中名列第十，是排名前十的杂志中唯一一份来自北京之外的经济学学术杂志。
学术刊物,学术影响力,排名,杂志,2008-2009,,,十,经CSSCI社会科学评价中心2008年的评审，杂志的综合学术影响力在CSSCI来源期刊（2008-2009）72种经济学刊物中名列第十，是排名前十的杂志中唯一一份来自北京之外的经济学学术杂志。
学术刊物,学术影响力,来自,北京,2008-2009,,,一,经CSSCI社会科学评价中心2008年的评审，杂志的综合学术影响力在CSSCI来源期刊（2008-2009）72种经济学刊物中名列第十，是排名前十的杂志中唯一一份来自北京之外的经济学学术杂志。
学术刊物,学术影响力,主办,科技管理学术刊物,,研究分会,,,刊物网站、百科入口《研究与发展管理》《研究与发展管理》是由复旦大学管理学院和中国高教学会科技管理研究分会主办的综合性科技管理学术刊物。
学术刊物,学术影响力,社长陆雄文,,,,,,社长陆雄文。
学术刊物,刊,创刊,1992年正式对外发行,1989年6月,,,,本刊于1989年6月创刊，1992年正式对外发行。
学术刊物,刊,发行,,1992年,,,,本刊于1989年6月创刊，1992年正式对外发行。
学术刊物,刊,认定,中国管理科学类,,基金委员会,,,是国家自然科学基金委员会管理科学部认定的中国管理科学类重要期刊之一。
学术刊物,百科入口《中国感染与化疗杂志》《中国感染与化疗杂志》主编百科入口《中国感染与化疗杂志》《中国感染与化疗杂志》主编,汪复,,,,,,百科入口《中国感染与化疗杂志》《中国感染与化疗杂志》主编汪复。
学术刊物,百科入口《中国感染与化疗杂志》《中国感染与化疗杂志》主编百科入口《中国感染与化疗杂志》《中国感染与化疗杂志》主编,完成,全年6期的编辑出版工作,2008年,,,6,2008年，完成全年6期的编辑出版工作，每期印数11000册，全年总发行量为66000册。
学术刊物,发行量,为,,2008年,,,66,2008年，完成全年6期的编辑出版工作，每期印数11000册，全年总发行量为66000册。
学术刊物,本刊,获得,2007年度“中国百种杰出学术期刊”称号,,,,百,本刊获得2007年度“中国百种杰出学术期刊”称号。
学术刊物,中国精品科技期刊中国精品科技期刊,遴选,指标体系综合评价,,,,,经过中国精品科技期刊遴选指标体系综合评价，本刊被评选为2008年度中国精品科技期刊。
学术刊物,本刊,评选,2008年度中国精品科技期刊,2008年,,,,经过中国精品科技期刊遴选指标体系综合评价，本刊被评选为2008年度中国精品科技期刊。
学术刊物,本刊,度,中国精品科技期刊,2008年,,,,经过中国精品科技期刊遴选指标体系综合评价，本刊被评选为2008年度中国精品科技期刊。
学术刊物,百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》,附属,眼耳鼻喉科医院主办的全国性专业学术期刊,,附属,,,百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》是由教育部主管，复旦大学附属眼耳鼻喉科医院主办的全国性专业学术期刊，是中国科技核心期刊（中国科技论文统计源期刊）、复旦大学核心期刊。
学术刊物,百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》,主办,专业学术期刊,,眼耳鼻喉科医院,,,百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》是由教育部主管，复旦大学附属眼耳鼻喉科医院主办的全国性专业学术期刊，是中国科技核心期刊（中国科技论文统计源期刊）、复旦大学核心期刊。
学术刊物,百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》,主任委员王正敏，主编孙兴怀、迟放鲁,,,,,,主任委员王正敏，主编孙兴怀、迟放鲁。
学术刊物,百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》百科入口《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》《中国眼耳鼻喉科杂志》,收录,,,,,,已被万方数据、中国知网及重庆维普数据库全文收录。
学术刊物,百科入口《微生物与感染》《微生物与感染》百科入口《微生物与感染》《微生物与感染》《微生物与感染》,为季刊,,,,,,刊物网站、百科入口《微生物与感染》《微生物与感染》为季刊，主编闻玉梅。
学术刊物,主编,闻玉梅,,,,闻玉梅,,刊物网站、百科入口《微生物与感染》《微生物与感染》为季刊，主编闻玉梅。
学术刊物,百科入口《微生物与感染》《微生物与感染》百科入口《微生物与感染》《微生物与感染》《微生物与感染》,发表,述评,2008年,,,3,2008年，共发表述评3篇，论著25篇（其中由国家自然科学基金资助的论著5篇，国家“973”和“863”计划资助的论著5篇，其他项目资助的论著3篇），综述21篇，其他文章34篇。
学术刊物,百科入口《微生物与感染》《微生物与感染》百科入口《微生物与感染》《微生物与感染》《微生物与感染》,资助,论著,2008年,,,5,2008年，共发表述评3篇，论著25篇（其中由国家自然科学基金资助的论著5篇，国家“973”和“863”计划资助的论著5篇，其他项目资助的论著3篇），综述21篇，其他文章34篇。
学术刊物,百科入口《微生物与感染》《微生物与感染》百科入口《微生物与感染》《微生物与感染》《微生物与感染》,资助,论著,2008年,,,5,2008年，共发表述评3篇，论著25篇（其中由国家自然科学基金资助的论著5篇，国家“973”和“863”计划资助的论著5篇，其他项目资助的论著3篇），综述21篇，其他文章34篇。
学术刊物,百科入口《微生物与感染》《微生物与感染》百科入口《微生物与感染》《微生物与感染》《微生物与感染》,资助,论著,2008年,,,3,2008年，共发表述评3篇，论著25篇（其中由国家自然科学基金资助的论著5篇，国家“973”和“863”计划资助的论著5篇，其他项目资助的论著3篇），综述21篇，其他文章34篇。
学术刊物,复旦大学,主办,儿科专业学术技术类期刊,,复旦大学,,,刊物网站、百科入口《中国循证儿科杂志》《中国循证儿科杂志》由教育部主管，复旦大学主办的儿科专业学术技术类期刊，主编桂永浩。
学术刊物,杂志,为双月刊,,,,,,杂志为双月刊，全年共发7期包括增刊1期。
学术刊物,杂志,发,包括增刊1期,,,,7,杂志为双月刊，全年共发7期包括增刊1期。
学术刊物,杂志,包括,增刊,,,,,杂志为双月刊，全年共发7期包括增刊1期。
学术刊物,杂志,刊发,论著,,,,42,刊发论著42篇，专家对谈录7篇，讲座2篇，综述10篇，病例讨论2篇，病案报告7篇。
学术刊物,专家对谈,录,讲座2篇,,,,7,刊发论著42篇，专家对谈录7篇，讲座2篇，综述10篇，病例讨论2篇，病案报告7篇。
学术刊物,讲座,2篇,,,,,2,刊发论著42篇，专家对谈录7篇，讲座2篇，综述10篇，病例讨论2篇，病案报告7篇。
学术刊物,病例,讨论,病案报告7篇,,,,2,刊发论著42篇，专家对谈录7篇，讲座2篇，综述10篇，病例讨论2篇，病案报告7篇。
学术刊物,杂志,刊物网站、百科入口《中国临床神经科学》《中国临床神经科学》主编蒋雨平,,,,,,刊物网站、百科入口《中国临床神经科学》《中国临床神经科学》主编蒋雨平。
学术刊物,杂志,附属,华山医院、复旦大学神经病学研究所主办的医药卫生类科技期刊,,附属,,,是由教育部主管，复旦大学附属华山医院、复旦大学神经病学研究所主办的医药卫生类科技期刊。
学术刊物,杂志,主办,医药卫生类科技期刊,,神经病学研究所,,,是由教育部主管，复旦大学附属华山医院、复旦大学神经病学研究所主办的医药卫生类科技期刊。
学术刊物,2000年,评为,中国科技核心期刊,2000年,,,5,2000年起为中国科技论文统计源期刊、中国学术期刊综合评价数据库等5家期刊数据库收入并评为中国科技核心期刊。
学术刊物,主编,沈天真,,,,,,百科入口《中国医学计算机成像杂志》《中国医学计算机成像杂志》ChineseComputedMedicalImaging名誉主编陈星荣，主编沈天真。
学术刊物,复旦大学,附属,华山医院主办,,附属,,,该刊由教育部主管，复旦大学上海医学院和复旦大学附属华山医院主办。
学术刊物,复旦大学,主办,,,华山医院,,,该刊由教育部主管，复旦大学上海医学院和复旦大学附属华山医院主办。
学术刊物,工作,附属,华山医院,,附属,,,编辑部日常工作由复旦大学附属华山医院负责。
学术刊物,工作,负责,,,华山医院,,,编辑部日常工作由复旦大学附属华山医院负责。
学术刊物,杂志,为中国科技期刊、中国学术期刊（核心期刊）,,,,,,杂志为中国科技期刊、中国学术期刊（核心期刊）。
学术刊物,百科,入口,《中华手外科杂志,,,,,百科入口《中华手外科杂志》《中华手外科杂志》主编顾玉东，是中华医学会主办的手外科专业学术期刊。
学术刊物,百科,主办,手外科专业学术期刊,,医学会,,,百科入口《中华手外科杂志》《中华手外科杂志》主编顾玉东，是中华医学会主办的手外科专业学术期刊。
学术刊物,杂志,加入,中国科学引文数据库（CSCD）、中国学术期刊综合评价数据库、中国期刊全文数据库、中国数字化期刊全文数据库、中文科技期刊数据库,,,,,杂志已加入中国科学引文数据库（CSCD）、中国学术期刊综合评价数据库、中国期刊全文数据库、中国数字化期刊全文数据库、中文科技期刊数据库。
学术刊物,杂志,百科入口《中国临床医学》《中国临床医学》杂志主编杨秉辉,,,,,,百科入口《中国临床医学》《中国临床医学》杂志主编杨秉辉。
学术刊物,该刊系教育部主管复旦大学该刊系教育部主管复旦大学,附属,中山医院主办的临床医学类学术期刊,,附属,,,该刊系教育部主管复旦大学附属中山医院主办的临床医学类学术期刊，为中国科技核心期刊，中国科技论文统计源期刊，中国科学引文数据库来源期刊。
学术刊物,该刊系教育部主管复旦大学该刊系教育部主管复旦大学,主办,医学类学术期刊,,中山医院,,,该刊系教育部主管复旦大学附属中山医院主办的临床医学类学术期刊，为中国科技核心期刊，中国科技论文统计源期刊，中国科学引文数据库来源期刊。
学术刊物,该刊系教育部主管复旦大学该刊系教育部主管复旦大学,收录,国家图书馆、中国版本图书馆、上海图书馆等全文收录,,,,,被中国期刊全文数据（CJFD）、万方数据库数字化期刊全文收录；被国家图书馆、中国版本图书馆、上海图书馆等全文收录。
学术刊物,该刊系教育部主管复旦大学该刊系教育部主管复旦大学,中国癌症杂志》《中国癌症杂志》主编沈镇宙,,,,,,百科入口《中国癌症杂志》《中国癌症杂志》主编沈镇宙。
学术刊物,刊,主办,肿瘤学术期刊,,医院,,,该刊是由教育部主管、复旦大学附属肿瘤医院主办的全国性肿瘤学术期刊。
学术刊物,刊,入选,“中国学术期刊综合评价数据来源期刊”,,,,,被“中国期刊网”、《中国学术期刊（光盘版）》全文收录；入选“中国学术期刊综合评价数据来源期刊”；加入“万方数据库―数字化期刊群”全文上网，被《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊。
学术刊物,刊,加入,“万方数据库―数字化期刊群”,,,,,被“中国期刊网”、《中国学术期刊（光盘版）》全文收录；入选“中国学术期刊综合评价数据来源期刊”；加入“万方数据库―数字化期刊群”全文上网，被《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊。
学术刊物,刊,上网,《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊,,,,,被“中国期刊网”、《中国学术期刊（光盘版）》全文收录；入选“中国学术期刊综合评价数据来源期刊”；加入“万方数据库―数字化期刊群”全文上网，被《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊。
学术刊物,刊,遴选,数据库,,,,,被“中国期刊网”、《中国学术期刊（光盘版）》全文收录；入选“中国学术期刊综合评价数据来源期刊”；加入“万方数据库―数字化期刊群”全文上网，被《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊。
学术刊物,刊,收录,被北大图书馆《中文核心期刊》收录为中文核心期刊,,,,,被“中国期刊网”、《中国学术期刊（光盘版）》全文收录；入选“中国学术期刊综合评价数据来源期刊”；加入“万方数据库―数字化期刊群”全文上网，被《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊。
学术刊物,刊,收录,为中文核心,,图书馆,,,被“中国期刊网”、《中国学术期刊（光盘版）》全文收录；入选“中国学术期刊综合评价数据来源期刊”；加入“万方数据库―数字化期刊群”全文上网，被《中国核心期刊（遴选）数据库》收录；被北大图书馆《中文核心期刊》收录为中文核心期刊。
学术刊物,百科入口《中国临床药学》《中国临床药学》杂志百科入口《中国临床药学》《中国临床药学》杂志,是由中国科学技术协会主管,,,,,,百科入口《中国临床药学》《中国临床药学》杂志是由中国科学技术协会主管，中国药学会主办，复旦大学药学院承办的国家级科技期刊。
学术刊物,中国药学会,主办,复旦大学药学院承办的国家级科技期刊,,中国药学会,,,百科入口《中国临床药学》《中国临床药学》杂志是由中国科学技术协会主管，中国药学会主办，复旦大学药学院承办的国家级科技期刊。
