理学与工程,校,有,国家重点实验室,目前,,,5,目前，全校共有国家重点实验室5个，教育部重点实验室12个、卫生部重点实验室9个、总后卫生部重点实验室1个、上海市重点实验室10个，教育部工程研究中心4个、上海市工程技术研究中心2个，“985工程”二期科技创新平台5个。
理学与工程,总后卫生部重点实验室总后卫生部重点实验室,10个,,目前,上海市,,10,目前，全校共有国家重点实验室5个，教育部重点实验室12个、卫生部重点实验室9个、总后卫生部重点实验室1个、上海市重点实验室10个，教育部工程研究中心4个、上海市工程技术研究中心2个，“985工程”二期科技创新平台5个。
理学与工程,科技创新平台,5个,,目前,,,5,目前，全校共有国家重点实验室5个，教育部重点实验室12个、卫生部重点实验室9个、总后卫生部重点实验室1个、上海市重点实验室10个，教育部工程研究中心4个、上海市工程技术研究中心2个，“985工程”二期科技创新平台5个。
理学与工程,,学校还有各类研究所（中心）、联合实验室190多个,,,,,,此外，学校还有各类研究所（中心）、联合实验室190多个。
理学与工程,学校,开发,一系列科技成果,近年,,,一,近年来，学校在专用集成电路、信息科学、生物技术、有机纳米材料、制药、光源设计、农业等方面开发了一系列科技成果，产生了显著的社会与经济效益。
理学与工程,学校,产生,显著的社会与经济效益,近年,,,,近年来，学校在专用集成电路、信息科学、生物技术、有机纳米材料、制药、光源设计、农业等方面开发了一系列科技成果，产生了显著的社会与经济效益。
理学与工程,中期目标,为,目标,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,优化,学科布局,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,完善,学科体系,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,产生,一批具有中国特色和世界影响的原创性科研成果,,,,一,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,具有,中国特色,,,,一,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,围绕,国家重大需求,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,加强,科研创新平台的能力建设,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,提高,科研核心竞争力、科技创新能力,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,中期目标,提升服务,国家和区域经济社会建设的水平,,,,,复旦自然科学与工程的中期目标是，以建设高水平学术中心为目标，进一步优化学科布局、完善学科体系，努力产生一批具有中国特色和世界影响的原创性科研成果；围绕国家重大需求，加强科研创新平台的能力建设，提高科研核心竞争力、科技创新能力，提升服务国家和区域经济社会建设的水平。
理学与工程,,实现,这一目标,,,,一,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,学校,瞄准,国家发展战略和重大需求,,,,,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,学校,提升为,关键,,,,,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,学校,推动,科研体制机制改革,,,,,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,学校,协同,纽带,,,,,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,学校,创新,纽带,,,,,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,学校,加强,与科研机构、行业企业和地方政府的协作,,,,,为实现这一目标，学校瞄准国家发展战略和重大需求，以创新能力提升为关键，推动科研体制机制改革，以协同创新为纽带，加强与科研机构、行业企业和地方政府的协作。
理学与工程,科技处,作为,学校科技管理工作的职能部门,,,,,科技处作为学校科技管理工作的职能部门，负责全校科技工作综合管理与协调。
理学与工程,科技处,负责,全校科技工作综合管理与协调,,,,,科技处作为学校科技管理工作的职能部门，负责全校科技工作综合管理与协调。
